device_fk_id,latitude,longitude,time_stamp,sts,speed
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:22Z,2021-10-23T14:06:27.16782Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:24Z,2021-10-23T14:06:27.167484Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:22Z,2021-10-23T14:06:27.157424Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:56Z,2021-10-23T14:06:27.126041Z,0
25029,27.8778533935547,76.0611114501953,2021-10-23T14:04:40Z,2021-10-23T14:06:22.570519Z,6
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:38Z,2021-10-23T14:06:22.570258Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:36Z,2021-10-23T14:06:22.569966Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:20Z,2021-10-23T14:06:22.569524Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:30Z,2021-10-23T14:06:22.537207Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:28Z,2021-10-23T14:06:22.532606Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:32Z,2021-10-23T14:06:22.5679Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:34Z,2021-10-23T14:06:22.567303Z,0
25029,27.8778457641602,76.0611801147461,2021-10-23T14:04:44Z,2021-10-23T14:06:22.567Z,0
25029,27.8778457641602,76.061149597168,2021-10-23T14:04:42Z,2021-10-23T14:06:22.566841Z,6
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:26Z,2021-10-23T14:06:22.56005Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:04:24Z,2021-10-23T14:06:22.538311Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:05:05Z,2021-10-23T14:06:20.757973Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:54Z,2021-10-23T14:06:20.757824Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:50Z,2021-10-23T14:06:20.757668Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:48Z,2021-10-23T14:06:20.757511Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:59Z,2021-10-23T14:06:20.757311Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:58Z,2021-10-23T14:06:20.757113Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:18Z,2021-10-23T14:06:20.765977Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:46Z,2021-10-23T14:06:20.770744Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:05:01Z,2021-10-23T14:06:20.770652Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:56Z,2021-10-23T14:06:20.77056Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:04:52Z,2021-10-23T14:06:20.770467Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:05:03Z,2021-10-23T14:06:20.770371Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:06:02Z,2021-10-23T14:06:19.092291Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:12Z,2021-10-23T14:06:19.092771Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:05:56Z,2021-10-23T14:06:19.091704Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:08Z,2021-10-23T14:06:19.093558Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:10Z,2021-10-23T14:06:19.092237Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:14Z,2021-10-23T14:06:19.092068Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:06:04Z,2021-10-23T14:06:19.091024Z,0
25029,27.8778553009033,76.0611190795899,2021-10-23T14:06:06Z,2021-10-23T14:06:19.093091Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:06:00Z,2021-10-23T14:06:19.092921Z,0
25029,27.8778553009033,76.0611114501953,2021-10-23T14:06:16Z,2021-10-23T14:06:19.092742Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:05:07Z,2021-10-23T14:06:19.09151Z,0
25029,27.8778495788574,76.0611877441406,2021-10-23T14:05:58Z,2021-10-23T14:06:19.090448Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:52Z,2021-10-23T14:01:56.771227Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:48Z,2021-10-23T14:01:56.770622Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:54Z,2021-10-23T14:01:56.771278Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:46Z,2021-10-23T14:01:49.175989Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:42Z,2021-10-23T14:01:49.175902Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:44Z,2021-10-23T14:01:49.175258Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:38Z,2021-10-23T14:01:43.20081Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:40Z,2021-10-23T14:01:43.199887Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:36Z,2021-10-23T14:01:43.200339Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:30Z,2021-10-23T14:01:37.167981Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:32Z,2021-10-23T14:01:37.167814Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:34Z,2021-10-23T14:01:37.167376Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:24Z,2021-10-23T14:01:31.10737Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:26Z,2021-10-23T14:01:31.105949Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:28Z,2021-10-23T14:01:31.101743Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:22Z,2021-10-23T14:01:24.975192Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:18Z,2021-10-23T14:01:24.975736Z,0
25029,27.8778209686279,76.0610885620117,2021-10-23T14:01:20Z,2021-10-23T14:01:24.975741Z,0
